id,tune,segment_idx,measure,beat,chord_symbol,chord_function,key,iv,ic1,ic2,ic3,ic4,ic5,ic6,iv_sum,forte_class,cardinality,note_count,pitch_classes,relative_pcs,timestamp_ms,dissonance,iv_distance,iv_sum_norm,dissonance_norm,iv_distance_norm
tCfYc,Ko Ko,11,13,0.0,C,II,Bb major,(221100),2,2,1,1,0,0,6,4-2A,4,5,"[6, 7, 8, 10]","[6, 7, 8, 10]",24000.0,3.0,4.358898943540674,0.057692307692307696,0.15789473684210525,0.26049403612586386
tCfYc,Ko Ko,12,14,0.0,G,VI,Bb major,(225222),2,2,5,2,2,2,15,6-27A,6,8,"[0, 2, 3, 5, 8, 11]","[1, 4, 5, 7, 8, 10]",26000.0,4.6,5.0,0.23076923076923078,0.2421052631578947,0.2988071523335984
tCfYc,Ko Ko,13,15,0.0,C,II,Bb major,(565552),5,6,5,5,5,2,28,8-11A,8,9,"[0, 1, 2, 3, 5, 7, 10, 11]","[0, 1, 2, 3, 5, 7, 10, 11]",28000.0,9.6,6.557438524302,0.4807692307692308,0.5052631578947369,0.3918819064098629
tCfYc,Ko Ko,14,16,0.0,F,V,Bb major,(313431),3,1,3,4,3,1,15,6-44B,6,8,"[0, 3, 6, 7, 10, 11]","[1, 2, 5, 6, 7, 10]",30000.0,4.3,6.244997998398398,0.23076923076923078,0.2263157894736842,0.37321001364608947
tCfYc,Ko Ko,15,17,0.0,B-,I,Bb major,(333231),3,3,3,2,3,1,15,6-40A,6,9,"[0, 2, 5, 9, 10, 11]","[0, 1, 2, 4, 7, 11]",32000.0,5.3,2.8284271247461903,0.23076923076923078,0.2789473684210526,0.16903085094570333
tCfYc,Ko Ko,16,18,0.0,B-,I,Bb major,(333231),3,3,3,2,3,1,15,6-11B,6,8,"[0, 2, 3, 5, 6, 7]","[2, 4, 5, 7, 8, 9]",34000.0,5.3,0.0,0.23076923076923078,0.2789473684210526,0.0
tCfYc,Ko Ko,17,19,0.0,F,V,Bb major,(221100),2,2,1,1,0,0,6,4-2B,4,7,"[6, 8, 9, 10]","[1, 3, 4, 5]",36000.0,3.0,4.123105625617661,0.057692307692307696,0.15789473684210525,0.24640269015229058
tCfYc,Ko Ko,18,21,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 3, 5, 7, 10]","[0, 2, 4, 7, 9, 11]",40000.0,3.0,5.916079783099616,0.23076923076923078,0.15789473684210525,0.3535533905932738
tCfYc,Ko Ko,19,22,0.0,E-,IV,Bb major,(354351),3,5,4,3,5,1,21,7-23A,7,8,"[0, 3, 5, 6, 7, 8, 10]","[0, 2, 3, 4, 5, 7, 9]",42000.0,6.3,2.8284271247461903,0.34615384615384615,0.33157894736842103,0.16903085094570333
tCfYc,Ko Ko,20,25,0.0,B-,I,Bb major,(544431),5,4,4,4,3,1,21,7-3A,7,7,"[0, 1, 2, 5, 9, 10, 11]","[0, 1, 2, 3, 4, 7, 11]",48000.0,7.8,3.1622776601683795,0.34615384615384615,0.4105263157894737,0.18898223650461363
tCfYc,Ko Ko,21,26,0.0,B-,I,Bb major,(323430),3,2,3,4,3,0,15,6-14B,6,8,"[2, 5, 6, 7, 9, 10]","[0, 4, 7, 8, 9, 11]",50000.0,4.0,3.1622776601683795,0.23076923076923078,0.21052631578947367,0.18898223650461363
tCfYc,Ko Ko,22,27,0.0,C,II,Bb major,(121110),1,2,1,1,1,0,6,4-11B,4,5,"[5, 7, 9, 10]","[5, 7, 9, 10]",52000.0,2.0,4.58257569495584,0.057692307692307696,0.10526315789473684,0.27386127875258304
tCfYc,Ko Ko,23,28,0.0,C,II,Bb major,(122131),1,2,2,1,3,1,10,5-29B,5,5,"[2, 4, 7, 9, 10]","[2, 4, 7, 9, 10]",54000.0,2.8,2.449489742783178,0.1346153846153846,0.14736842105263157,0.14638501094227996
tCfYc,Ko Ko,24,29,0.0,C,II,Bb major,(654553),6,5,4,5,5,3,28,8-5A,8,8,"[0, 4, 5, 6, 7, 8, 10, 11]","[0, 4, 5, 6, 7, 8, 10, 11]",56000.0,10.9,7.874007874011811,0.4807692307692308,0.5736842105263158,0.4705619740571601
tCfYc,Ko Ko,25,30,0.0,F,V,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 7, 9, 10]","[2, 4, 5, 7, 9, 10]",58000.0,4.3,5.916079783099616,0.23076923076923078,0.2263157894736842,0.3535533905932738
tCfYc,Ko Ko,26,31,0.0,B-,I,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,6,"[0, 2, 5, 9, 10]","[0, 2, 4, 7, 11]",60000.0,2.0,2.23606797749979,0.1346153846153846,0.10526315789473684,0.1336306209562122
tCfYc,Ko Ko,27,33,0.0,C#,bIII,Bb major,(021120),0,2,1,1,2,0,6,4-22A,4,7,"[4, 6, 8, 11]","[3, 5, 7, 10]",64000.0,1.0,2.0,0.057692307692307696,0.05263157894736842,0.11952286093343936
tCfYc,Ko Ko,28,34,0.0,F#,bVI,Bb major,(211110),2,1,1,1,1,0,6,4-4A,4,6,"[1, 2, 3, 6]","[0, 7, 8, 9]",66000.0,2.5,2.449489742783178,0.057692307692307696,0.13157894736842105,0.14638501094227996
tCfYc,Ko Ko,29,37,0.0,B,bII,Bb major,(021120),0,2,1,1,2,0,6,4-22A,4,7,"[2, 4, 6, 9]","[3, 5, 7, 10]",72000.0,1.0,2.449489742783178,0.057692307692307696,0.05263157894736842,0.14638501094227996
tCfYc,Ko Ko,30,38,0.0,E,#IV,Bb major,(211110),2,1,1,1,1,0,6,4-4A,4,6,"[0, 1, 4, 11]","[0, 7, 8, 9]",74000.0,2.5,2.449489742783178,0.057692307692307696,0.13157894736842105,0.14638501094227996
tCfYc,Ko Ko,31,39,0.0,A,VII,Bb major,(143241),1,4,3,2,4,1,15,6-33A,6,8,"[1, 2, 4, 6, 8, 11]","[2, 4, 5, 7, 9, 11]",76000.0,3.8,5.0,0.23076923076923078,0.19999999999999998,0.2988071523335984
tCfYc,Ko Ko,32,40,0.0,A,VII,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,7,"[1, 4, 8, 9, 11]","[0, 2, 4, 7, 11]",78000.0,2.0,2.6457513110645907,0.1346153846153846,0.10526315789473684,0.15811388300841897
tCfYc,Ko Ko,33,41,0.0,A,VII,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[0, 4, 7, 9]","[0, 3, 7, 10]",80000.0,0.5,2.0,0.057692307692307696,0.02631578947368421,0.11952286093343936
tCfYc,Ko Ko,34,42,0.0,D,III,Bb major,(231211),2,3,1,2,1,1,10,5-9A,5,5,"[0, 1, 2, 4, 6]","[0, 2, 4, 10, 11]",82000.0,4.3,3.4641016151377544,0.1346153846153846,0.2263157894736842,0.20701966780270625
tCfYc,Ko Ko,35,43,0.0,G,VI,Bb major,(323430),3,2,3,4,3,0,15,6-14A,6,6,"[0, 2, 3, 4, 7, 11]","[0, 4, 5, 7, 8, 9]",84000.0,4.0,3.872983346207417,0.23076923076923078,0.21052631578947367,0.23145502494313788
tCfYc,Ko Ko,36,44,0.0,G,VI,Bb major,(444441),4,4,4,4,4,1,21,7-11A,7,9,"[0, 2, 6, 7, 9, 10, 11]","[0, 2, 3, 4, 5, 7, 11]",86000.0,6.8,2.8284271247461903,0.34615384615384615,0.35789473684210527,0.16903085094570333
tCfYc,Ko Ko,37,45,0.0,G,VI,Bb major,(543210),5,4,3,2,1,0,15,6-1,6,8,"[0, 1, 2, 3, 4, 5]","[5, 6, 7, 8, 9, 10]",88000.0,7.0,4.0,0.23076923076923078,0.3684210526315789,0.23904572186687872
tCfYc,Ko Ko,38,46,0.0,C,II,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[2, 4, 5, 7, 9, 10]","[2, 4, 5, 7, 9, 10]",90000.0,4.3,4.47213595499958,0.23076923076923078,0.2263157894736842,0.2672612419124244
tCfYc,Ko Ko,39,47,0.0,C,II,Bb major,(432100),4,3,2,1,0,0,10,5-1,5,9,"[0, 1, 2, 3, 11]","[0, 1, 2, 3, 11]",92000.0,5.5,4.795831523312719,0.1346153846153846,0.2894736842105263,0.2866057521105554
tCfYc,Ko Ko,40,48,0.0,F,V,Bb major,(424641),4,2,4,6,4,1,21,7-21B,7,8,"[2, 3, 6, 7, 9, 10, 11]","[1, 2, 4, 5, 6, 9, 10]",94000.0,5.8,6.855654600401044,0.34615384615384615,0.30526315789473685,0.4097037257057139
tCfYc,Ko Ko,41,49,0.0,B-,I,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,7,"[0, 2, 5, 9, 10]","[0, 2, 4, 7, 11]",96000.0,2.0,5.5677643628300215,0.1346153846153846,0.10526315789473684,0.33273756282434613
tCfYc,Ko Ko,42,51,0.0,F,V,Bb major,(221100),2,2,1,1,0,0,6,4-2A,4,5,"[6, 7, 8, 10]","[1, 2, 3, 5]",100000.0,3.0,3.4641016151377544,0.057692307692307696,0.15789473684210525,0.20701966780270625
tCfYc,Ko Ko,43,52,0.0,B-,I,Bb major,(344352),3,4,4,3,5,2,21,7-29A,7,8,"[0, 2, 3, 5, 8, 9, 10]","[0, 2, 4, 5, 7, 10, 11]",102000.0,6.6,6.855654600401044,0.34615384615384615,0.34736842105263155,0.4097037257057139
tCfYc,Ko Ko,44,53,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 3, 5, 7, 10]","[0, 2, 4, 7, 9, 11]",104000.0,3.0,3.1622776601683795,0.23076923076923078,0.15789473684210525,0.18898223650461363
tCfYc,Ko Ko,45,55,0.0,A-,bVII,Bb major,(212320),2,1,2,3,2,0,10,5-37,5,7,"[1, 2, 3, 6, 10]","[2, 5, 6, 7, 10]",108000.0,2.5,4.58257569495584,0.1346153846153846,0.13157894736842105,0.27386127875258304
tCfYc,Ko Ko,46,56,0.0,A-,bVII,Bb major,(324222),3,2,4,2,2,2,15,6-13,6,8,"[0, 1, 6, 7, 9, 10]","[1, 2, 4, 5, 10, 11]",110000.0,5.6,3.3166247903554,0.23076923076923078,0.29473684210526313,0.19820624179302296
tCfYc,Ko Ko,47,57,0.0,B-,I,Bb major,(335442),3,3,5,4,4,2,21,7-32A,7,8,"[0, 2, 3, 6, 7, 9, 10]","[0, 2, 4, 5, 8, 9, 11]",112000.0,6.1,3.1622776601683795,0.34615384615384615,0.32105263157894737,0.18898223650461363
tCfYc,Ko Ko,48,58,0.0,B-,I,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 5, 7, 9, 10]","[0, 2, 4, 7, 9, 11]",114000.0,3.0,4.242640687119285,0.23076923076923078,0.15789473684210525,0.25354627641855493
tCfYc,Ko Ko,49,59,0.0,C,II,Bb major,(443352),4,4,3,3,5,2,21,7-14B,7,8,"[0, 4, 5, 7, 9, 10, 11]","[0, 4, 5, 7, 9, 10, 11]",116000.0,7.6,3.7416573867739413,0.34615384615384615,0.39999999999999997,0.22360679774997896
tCfYc,Ko Ko,50,65,0.0,B-,I,Bb major,(032140),0,3,2,1,4,0,10,5-35,5,10,"[0, 2, 5, 7, 10]","[0, 2, 4, 7, 9]",128000.0,1.5,5.196152422706632,0.1346153846153846,0.07894736842105263,0.3105295017040594
tCfYc,Ko Ko,51,66,0.0,B-,I,Bb major,(132130),1,3,2,1,3,0,10,5-23A,5,8,"[0, 2, 7, 9, 10]","[0, 2, 4, 9, 11]",130000.0,2.5,1.4142135623730951,0.1346153846153846,0.13157894736842105,0.08451542547285167
tCfYc,Ko Ko,52,67,0.0,F,V,Bb major,(344352),3,4,4,3,5,2,21,7-29A,7,8,"[0, 2, 3, 5, 8, 9, 10]","[0, 3, 4, 5, 7, 9, 10]",132000.0,6.6,4.58257569495584,0.34615384615384615,0.34736842105263155,0.27386127875258304
tCfYc,Ko Ko,53,68,0.0,B-,I,Bb major,(020301),0,2,0,3,0,1,6,4-24,4,6,"[0, 2, 6, 10]","[0, 2, 4, 8]",134000.0,1.8,7.416198487095663,0.057692307692307696,0.09473684210526316,0.44320263021395917
tCfYc,Ko Ko,54,69,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 3, 5, 7, 10]","[0, 2, 4, 7, 9, 11]",136000.0,3.0,6.4031242374328485,0.23076923076923078,0.15789473684210525,0.38265986388511064
tCfYc,Ko Ko,55,70,0.0,E-,IV,Bb major,(032140),0,3,2,1,4,0,10,5-35,5,6,"[0, 2, 5, 7, 10]","[2, 4, 7, 9, 11]",138000.0,1.5,2.23606797749979,0.1346153846153846,0.07894736842105263,0.1336306209562122
tCfYc,Ko Ko,56,71,0.0,A-,bVII,Bb major,(101220),1,0,1,2,2,0,6,4-20,4,4,"[1, 5, 6, 10]","[2, 5, 9, 10]",140000.0,1.0,4.0,0.057692307692307696,0.05263157894736842,0.23904572186687872
tCfYc,Ko Ko,57,72,0.0,A-,bVII,Bb major,(665542),6,6,5,5,4,2,28,8-2B,8,8,"[0, 1, 2, 3, 4, 5, 6, 10]","[2, 4, 5, 6, 7, 8, 9, 10]",142000.0,10.6,9.695359714832659,0.4807692307692308,0.5578947368421052,0.5794085654478071
tCfYc,Ko Ko,58,73,0.0,B-,I,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,8,"[0, 2, 3, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 9, 11]",144000.0,5.3,5.196152422706632,0.34615384615384615,0.2789473684210526,0.3105295017040594
tCfYc,Ko Ko,59,74,0.0,B-,I,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 5, 7, 9, 10]","[0, 2, 4, 7, 9, 11]",146000.0,3.0,2.449489742783178,0.23076923076923078,0.15789473684210525,0.14638501094227996
tCfYc,Ko Ko,60,75,0.0,C,II,Bb major,(443352),4,4,3,3,5,2,21,7-14B,7,8,"[0, 4, 5, 7, 9, 10, 11]","[0, 4, 5, 7, 9, 10, 11]",148000.0,7.6,3.7416573867739413,0.34615384615384615,0.39999999999999997,0.22360679774997896
tCfYc,Ko Ko,61,77,0.0,C,II,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,4,"[0, 3, 7]","[0, 3, 7]",152000.0,0.0,7.745966692414834,0.0,0.0,0.46291004988627577
tCfYc,Ko Ko,62,78,0.0,G,VI,Bb major,(224232),2,2,4,2,3,2,15,6-29,6,8,"[0, 2, 5, 7, 8, 11]","[0, 1, 4, 5, 7, 10]",154000.0,4.6,5.0990195135927845,0.23076923076923078,0.2421052631578947,0.304724700110022
tCfYc,Ko Ko,63,79,0.0,C,II,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,6,"[2, 3, 5, 7, 10]","[2, 3, 5, 7, 10]",156000.0,2.0,3.0,0.1346153846153846,0.10526315789473684,0.17928429140015903
tCfYc,Ko Ko,64,81,0.0,B-,I,Bb major,(333231),3,3,3,2,3,1,15,6-40A,6,10,"[2, 3, 4, 5, 7, 10]","[0, 4, 5, 6, 7, 9]",160000.0,5.3,2.6457513110645907,0.23076923076923078,0.2789473684210526,0.15811388300841897
tCfYc,Ko Ko,65,82,0.0,B-,I,Bb major,(101100),1,0,1,1,0,0,3,3-3B,3,5,"[0, 1, 9]","[2, 3, 11]",162000.0,1.0,5.291502622129181,0.0,0.05263157894736842,0.31622776601683794
tCfYc,Ko Ko,66,83,0.0,F,V,Bb major,(445332),4,4,5,3,3,2,21,7-10A,7,9,"[0, 2, 5, 8, 9, 10, 11]","[0, 3, 4, 5, 6, 7, 9]",164000.0,7.6,7.615773105863909,0.34615384615384615,0.39999999999999997,0.45512949491639976
tCfYc,Ko Ko,67,84,0.0,B-,I,Bb major,(432321),4,3,2,3,2,1,15,6-4,6,8,"[1, 2, 3, 5, 6, 7]","[3, 4, 5, 7, 8, 9]",166000.0,6.3,3.4641016151377544,0.23076923076923078,0.33157894736842103,0.20701966780270625
tCfYc,Ko Ko,68,85,0.0,E-,IV,Bb major,(342231),3,4,2,2,3,1,15,6-9A,6,8,"[0, 2, 7, 8, 9, 10]","[4, 5, 6, 7, 9, 11]",168000.0,5.8,2.0,0.23076923076923078,0.30526315789473685,0.11952286093343936
tCfYc,Ko Ko,69,86,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 3, 5, 7, 10]","[0, 2, 4, 7, 9, 11]",170000.0,3.0,3.1622776601683795,0.23076923076923078,0.15789473684210525,0.18898223650461363
tCfYc,Ko Ko,70,87,0.0,A-,bVII,Bb major,(122010),1,2,2,0,1,0,6,4-10,4,7,"[0, 2, 3, 5]","[4, 6, 7, 9]",172000.0,2.0,5.0,0.057692307692307696,0.10526315789473684,0.2988071523335984
tCfYc,Ko Ko,71,89,0.0,B-,I,Bb major,(321000),3,2,1,0,0,0,6,4-1,4,6,"[2, 3, 4, 5]","[4, 5, 6, 7]",176000.0,4.0,2.449489742783178,0.057692307692307696,0.21052631578947367,0.14638501094227996
tCfYc,Ko Ko,72,90,0.0,B-,I,Bb major,(143241),1,4,3,2,4,1,15,6-33A,6,9,"[0, 2, 4, 7, 9, 10]","[0, 2, 4, 6, 9, 11]",178000.0,3.8,5.744562646538029,0.23076923076923078,0.19999999999999998,0.34330328116279757
tCfYc,Ko Ko,73,91,0.0,C,II,Bb major,(032140),0,3,2,1,4,0,10,5-35,5,5,"[0, 2, 4, 7, 9]","[0, 2, 4, 7, 9]",180000.0,1.5,2.23606797749979,0.1346153846153846,0.07894736842105263,0.1336306209562122
tCfYc,Ko Ko,74,93,0.0,C,II,Bb major,(212100),2,1,2,1,0,0,6,4-3,4,4,"[0, 8, 9, 11]","[0, 8, 9, 11]",184000.0,2.5,4.898979485566356,0.057692307692307696,0.13157894736842105,0.2927700218845599
tCfYc,Ko Ko,75,94,0.0,F,V,Bb major,(654321),6,5,4,3,2,1,21,7-1,7,8,"[4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 11]",186000.0,9.3,6.708203932499369,0.34615384615384615,0.48947368421052634,0.4008918628686366
tCfYc,Ko Ko,76,95,0.0,B-,I,Bb major,(556453),5,5,6,4,5,3,28,8-13A,8,8,"[0, 1, 3, 4, 6, 9, 10, 11]","[0, 1, 2, 3, 5, 6, 8, 11]",188000.0,9.9,4.358898943540674,0.4807692307692308,0.5210526315789474,0.26049403612586386
tCfYc,Ko Ko,77,97,0.0,C#,bIII,Bb major,(123121),1,2,3,1,2,1,10,5-25A,5,6,"[1, 4, 8, 10, 11]","[0, 3, 7, 9, 10]",192000.0,2.8,7.483314773547883,0.1346153846153846,0.14736842105263157,0.4472135954999579
tCfYc,Ko Ko,78,98,0.0,F#,bVI,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,8,"[1, 3, 4, 6, 8, 10, 11]","[0, 2, 4, 5, 7, 9, 10]",194000.0,5.3,5.5677643628300215,0.34615384615384615,0.2789473684210526,0.33273756282434613
tCfYc,Ko Ko,79,99,0.0,B,bII,Bb major,(122230),1,2,2,2,3,0,10,5-27B,5,8,"[3, 6, 8, 10, 11]","[0, 4, 7, 9, 11]",196000.0,2.0,5.0,0.1346153846153846,0.10526315789473684,0.2988071523335984
tCfYc,Ko Ko,80,100,0.0,B,bII,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,3,"[3, 8, 11]","[0, 4, 9]",198000.0,0.0,3.3166247903554,0.0,0.0,0.19820624179302296
tCfYc,Ko Ko,81,101,0.0,B,bII,Bb major,(123121),1,2,3,1,2,1,10,5-25A,5,6,"[2, 6, 8, 9, 11]","[0, 3, 7, 9, 10]",200000.0,2.8,3.3166247903554,0.1346153846153846,0.14736842105263157,0.19820624179302296
tCfYc,Ko Ko,82,102,0.0,E,#IV,Bb major,(210000),2,1,0,0,0,0,3,3-1,3,5,"[2, 3, 4]","[0, 10, 11]",202000.0,2.5,4.123105625617661,0.0,0.13157894736842105,0.24640269015229058
tCfYc,Ko Ko,83,103,0.0,A,VII,Bb major,(554331),5,5,4,3,3,1,21,7-2B,7,8,"[0, 1, 6, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 9, 11]",204000.0,8.3,7.745966692414834,0.34615384615384615,0.4368421052631579,0.46291004988627577
tCfYc,Ko Ko,84,104,0.0,A,VII,Bb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[1, 2, 4, 11]","[2, 4, 5, 7]",206000.0,2.0,6.557438524302,0.057692307692307696,0.10526315789473684,0.3918819064098629
tCfYc,Ko Ko,85,105,0.0,A,VII,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[0, 4, 7, 9]","[0, 3, 7, 10]",208000.0,0.5,2.0,0.057692307692307696,0.02631578947368421,0.11952286093343936
tCfYc,Ko Ko,86,106,0.0,D,III,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,8,"[0, 2, 4, 6, 7, 9, 11]","[0, 2, 4, 5, 7, 9, 10]",210000.0,5.3,6.708203932499369,0.34615384615384615,0.2789473684210526,0.4008918628686366
tCfYc,Ko Ko,87,107,0.0,G,VI,Bb major,(110121),1,1,0,1,2,1,6,4-16B,4,4,"[0, 2, 6, 7]","[0, 5, 7, 11]",212000.0,2.3,7.280109889280518,0.057692307692307696,0.12105263157894736,0.435069780938316
tCfYc,Ko Ko,88,108,0.0,G,VI,Bb major,(434541),4,3,4,5,4,1,21,7-37,7,9,"[0, 2, 3, 4, 6, 7, 11]","[0, 4, 5, 7, 8, 9, 11]",214000.0,6.3,7.0,0.34615384615384615,0.33157894736842103,0.4183300132670378
tCfYc,Ko Ko,89,110,0.0,C,II,Bb major,(544431),5,4,4,4,3,1,21,7-3A,7,8,"[2, 3, 4, 5, 6, 7, 10]","[2, 3, 4, 5, 6, 7, 10]",218000.0,7.8,2.0,0.34615384615384615,0.4105263157894737,0.11952286093343936
tCfYc,Ko Ko,90,111,0.0,C,II,Bb major,(344451),3,4,4,4,5,1,21,7-27B,7,8,"[0, 1, 2, 5, 7, 9, 10]","[0, 1, 2, 5, 7, 9, 10]",220000.0,5.8,2.8284271247461903,0.34615384615384615,0.30526315789473685,0.16903085094570333
tCfYc,Ko Ko,91,112,0.0,F,V,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 7, 9, 10]","[2, 4, 5, 7, 9, 10]",222000.0,4.3,2.8284271247461903,0.23076923076923078,0.2263157894736842,0.16903085094570333
tCfYc,Ko Ko,92,113,0.0,B-,I,Bb major,(233241),2,3,3,2,4,1,15,6-47B,6,8,"[0, 3, 5, 6, 7, 10]","[0, 2, 5, 7, 8, 9]",224000.0,4.3,0.0,0.23076923076923078,0.2263157894736842,0.0
tCfYc,Ko Ko,93,114,0.0,B-,I,Bb major,(343230),3,4,3,2,3,0,15,6-8,6,8,"[0, 2, 7, 9, 10, 11]","[0, 1, 2, 4, 9, 11]",226000.0,5.0,2.0,0.23076923076923078,0.2631578947368421,0.11952286093343936
tCfYc,Ko Ko,94,115,0.0,F,V,Bb major,(040402),0,4,0,4,0,2,10,5-33,5,6,"[0, 2, 6, 8, 10]","[1, 3, 5, 7, 9]",228000.0,3.6,5.916079783099616,0.1346153846153846,0.18947368421052632,0.3535533905932738
tCfYc,Ko Ko,95,117,0.0,E-,IV,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[2, 5, 7, 10]","[2, 4, 7, 11]",232000.0,0.5,5.477225575051661,0.057692307692307696,0.02631578947368421,0.32732683535398854
tCfYc,Ko Ko,96,118,0.0,E-,IV,Bb major,(032140),0,3,2,1,4,0,10,5-35,5,8,"[0, 2, 5, 7, 10]","[2, 4, 7, 9, 11]",234000.0,1.5,2.8284271247461903,0.1346153846153846,0.07894736842105263,0.16903085094570333
tCfYc,Ko Ko,97,119,0.0,A-,bVII,Bb major,(101220),1,0,1,2,2,0,6,4-20,4,5,"[1, 5, 6, 10]","[2, 5, 9, 10]",236000.0,1.0,4.0,0.057692307692307696,0.05263157894736842,0.23904572186687872
tCfYc,Ko Ko,98,120,0.0,A-,bVII,Bb major,(665542),6,6,5,5,4,2,28,8-2B,8,8,"[0, 1, 2, 3, 4, 5, 6, 10]","[2, 4, 5, 6, 7, 8, 9, 10]",238000.0,10.6,9.695359714832659,0.4807692307692308,0.5578947368421052,0.5794085654478071
tCfYc,Ko Ko,99,121,0.0,B-,I,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,8,"[0, 2, 3, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 9, 11]",240000.0,5.3,5.196152422706632,0.34615384615384615,0.2789473684210526,0.3105295017040594
tCfYc,Ko Ko,100,122,0.0,B-,I,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,8,"[0, 2, 5, 7, 9, 10]","[0, 2, 4, 7, 9, 11]",242000.0,3.0,2.449489742783178,0.23076923076923078,0.15789473684210525,0.14638501094227996
tCfYc,Ko Ko,101,123,0.0,C,II,Bb major,(443352),4,4,3,3,5,2,21,7-14B,7,8,"[0, 4, 5, 7, 9, 10, 11]","[0, 4, 5, 7, 9, 10, 11]",244000.0,7.6,3.7416573867739413,0.34615384615384615,0.39999999999999997,0.22360679774997896
tCfYc,Ko Ko,102,125,0.0,C,II,Bb major,(012111),0,1,2,1,1,1,6,4-27A,4,4,"[1, 5, 7, 10]","[1, 5, 7, 10]",248000.0,1.3,6.855654600401044,0.057692307692307696,0.06842105263157895,0.4097037257057139
tCfYc,Ko Ko,103,126,0.0,F,V,Bb major,(212100),2,1,2,1,0,0,6,4-3,4,5,"[0, 1, 9, 10]","[4, 5, 7, 8]",250000.0,2.5,2.449489742783178,0.057692307692307696,0.13157894736842105,0.14638501094227996
tCfYc,Ko Ko,104,127,0.0,B-,I,Bb major,(544431),5,4,4,4,3,1,21,7-3B,7,8,"[2, 5, 6, 7, 8, 9, 10]","[0, 4, 7, 8, 9, 10, 11]",252000.0,7.8,6.4031242374328485,0.34615384615384615,0.4105263157894737,0.38265986388511064
tCfYc,Ko Ko,105,128,0.0,C,II,Bb major,(210021),2,1,0,0,2,1,6,4-6,4,4,"[3, 4, 5, 10]","[3, 4, 5, 10]",254000.0,3.3,7.14142842854285,0.057692307692307696,0.17368421052631577,0.42678197846541877
tCfYc,Ko Ko,106,128,2.0,F,V,Bb major,(110121),1,1,0,1,2,1,6,4-16B,4,4,"[0, 2, 6, 7]","[1, 2, 7, 9]",255000.0,2.3,1.4142135623730951,0.057692307692307696,0.12105263157894736,0.08451542547285167
tRfYc,Scrapple From the Apple,0,1,0.0,G,I,G minor,(323430),3,2,3,4,3,0,15,6-14B,6,7,"[2, 5, 6, 7, 9, 10]","[0, 2, 3, 7, 10, 11]",0.0,4.0,0.0,0.23076923076923078,0.21052631578947367,0.0
tRfYc,Scrapple From the Apple,1,2,0.0,C,IV,G minor,(122010),1,2,2,0,1,0,6,4-10,4,4,"[0, 7, 9, 10]","[0, 7, 9, 10]",2000.0,2.0,5.0,0.057692307692307696,0.10526315789473684,0.2988071523335984
tRfYc,Scrapple From the Apple,2,3,0.0,G,I,G minor,(223431),2,2,3,4,3,1,15,6-31B,6,9,"[1, 2, 5, 7, 9, 10]","[0, 2, 3, 6, 7, 10]",4000.0,3.8,4.795831523312719,0.23076923076923078,0.19999999999999998,0.2866057521105554
tRfYc,Scrapple From the Apple,3,5,0.0,F,bVII,G minor,(021120),0,2,1,1,2,0,6,4-22A,4,7,"[0, 5, 7, 9]","[0, 2, 4, 7]",8000.0,1.0,4.358898943540674,0.057692307692307696,0.05263157894736842,0.26049403612586386
tRfYc,Scrapple From the Apple,4,6,2.0,B,III,G minor,(221131),2,2,1,1,3,1,10,5-14A,5,5,"[2, 4, 9, 10, 11]","[0, 3, 5, 10, 11]",11000.0,3.8,2.449489742783178,0.1346153846153846,0.19999999999999998,0.14638501094227996
